"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ginamartinuk: @Shell Shell is one of the biggest climate polluters in the world. This transnational company has known about the severit…",FALSE,0,NA,2020-11-05 14:21:28,FALSE,NA,"1324356158983966720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phoenixdragon54",46,TRUE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:21:27,FALSE,NA,"1324356154521083904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","edgyb0t",44743,TRUE,FALSE,NA,NA
"RT @bymahirah: Knowing how stellar our animation industry is in Malaysia, I think they could push to create a localised awareness on Climat…",FALSE,0,NA,2020-11-05 14:21:26,FALSE,NA,"1324356150444269568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayuKutu",149,TRUE,FALSE,NA,NA
"RT @WehliyeMohamed: I have a feeling that Kamala will not concentrate on helping Joe work on his legacy projects (Healthcare, climate chang…",FALSE,0,NA,2020-11-05 14:21:26,FALSE,NA,"1324356149458751489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kiplimo_dc",91,TRUE,FALSE,NA,NA
"RT @HeatherPinnock: ‘Old and unsafe’ cars sent to developing world fuelling air pollution, report finds. Poor quality of used vehicles expo…",FALSE,0,NA,2020-11-05 14:21:25,FALSE,NA,"1324356147969744896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BreFrench",4,TRUE,FALSE,NA,NA
"Go Joe https://t.co/cchV6xTcLR",FALSE,0,NA,2020-11-05 14:21:25,FALSE,NA,"1324356147336351744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moesengruber",0,FALSE,FALSE,NA,NA
"RT @SustCapital: TODAY at 1:30PM our Managing Director &amp; CEO Trenton Allen will be speaking on a panel about Financing Climate Solutions at…",FALSE,0,NA,2020-11-05 14:21:24,FALSE,NA,"1324356144412925953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GreentownLabs",1,TRUE,FALSE,NA,NA
"RT @QuickTake: “If Trump were to win a 2nd term and stay on as president, he’s likely to continue to promote the interests of the fossil fu…",FALSE,0,NA,2020-11-05 14:21:23,FALSE,NA,"1324356140394672129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CheckTicker",164,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:23,FALSE,NA,"1324356139119714306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanLoeffen",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:23,FALSE,NA,"1324356138410954752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","floratiny",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:22,FALSE,NA,"1324356133436444673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Boomeranxt",74226,TRUE,FALSE,NA,NA
"Arctic time capsule from 2018 washes up in Ireland as polar ice melts https://t.co/R6zcRT5CEd … Climate change is h… https://t.co/M7UNJpoT70",FALSE,0,NA,2020-11-05 14:21:20,TRUE,NA,"1324356128185098240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rhm2k",0,FALSE,FALSE,NA,NA
"RT @pases2020: <U+0001F4E2>ECRs interested in learning more about the complex relationships among humans, climate and environment over time.

Jointly…",FALSE,0,NA,2020-11-05 14:21:20,FALSE,NA,"1324356124628439040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nayelitzin",15,TRUE,FALSE,NA,NA
"@nthqldcowboys So NQ Cowboys are actually a mob of climate change sceptics. Go Storm!",FALSE,0,"nthqldcowboys",2020-11-05 14:21:19,FALSE,"1324203347285454849","1324356122229133312","49574044","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gregtv1",0,FALSE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:21:18,FALSE,NA,"1324356117305061377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bassicallitina",44743,TRUE,FALSE,NA,NA
"THREAD. On Oct 29,  
@ret_ward
 launched an unprovoked Twitter attack on me for the second time in a couple of week… https://t.co/0VpbXcfYwO",FALSE,0,NA,2020-11-05 14:21:17,TRUE,NA,"1324356115333849091",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidRoseUK",1,FALSE,FALSE,NA,NA
"This @FrontiersIn Research Topic, co-edited by the MRI's @drcarolinadler, will identify knowledge gaps from… https://t.co/OtElPhnYbm",FALSE,1,NA,2020-11-05 14:21:17,TRUE,NA,"1324356113052160001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MtnResearch",0,FALSE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:21:17,FALSE,NA,"1324356112527884298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnRya95081680",139,TRUE,FALSE,NA,NA
"RT @SamuelGuizani: The future of the #planet is still in our hands.
10 years to cut #carbonEmissions 45%

Get more information here :
https…",FALSE,0,NA,2020-11-05 14:21:16,FALSE,NA,"1324356109444898816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Smilenewa",441,TRUE,FALSE,NA,NA
"@NESurrogacy Imagine creating a baby with the plan of separating it from its birth mother. While the climate crisis… https://t.co/P6x12qFQli",FALSE,0,"NESurrogacy",2020-11-05 14:21:15,TRUE,"1323272586306809858","1324356106878111744","1059502877343854592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phytophilia1",0,FALSE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:21:15,FALSE,NA,"1324356105280147456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saigeeey",44743,TRUE,FALSE,NA,NA
"RT @schellhor: @MaibachEd @JoeBiden @senatemajldr Important, if America wants to remain at the forefront of research, development and innov…",FALSE,0,NA,2020-11-05 14:21:14,FALSE,NA,"1324356101341614080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ABTobasco",2,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:14,FALSE,NA,"1324356100821495813",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charliep2006",74226,TRUE,FALSE,NA,NA
"RT @climate: Mars, the maker of Snickers and Dove candy, says it's cutting out palm oil suppliers that can’t commit to preventing deforesta…",FALSE,0,NA,2020-11-05 14:21:12,FALSE,NA,"1324356094756610048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ozymandela",26,TRUE,FALSE,NA,NA
"RT @RwandaAgri: Thanks to the support from the Government of Japan in the development of agric. sector, especially by increasing irrigated…",FALSE,0,NA,2020-11-05 14:21:12,FALSE,NA,"1324356093397684224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeanWilson0",4,TRUE,FALSE,NA,NA
"RT @e3g: Top five considerations for #EU #climate leadership following the #USElections - https://t.co/CjBvUhvNgI 

#USElectionResults  @je…",FALSE,0,NA,2020-11-05 14:21:12,FALSE,NA,"1324356093053706240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul_Hatchwell",2,TRUE,FALSE,NA,NA
"RT @FFFIndia: Human-driven &amp;natural loss of trees—deforestation—affects wildlife, ecosystems, weather patterns, and even the climate.
A for…",FALSE,0,NA,2020-11-05 14:21:12,FALSE,NA,"1324356092441194497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dharam020",15,TRUE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:21:11,FALSE,NA,"1324356089056530432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whorrorboy",44743,TRUE,FALSE,NA,NA
"@clayisforgirls Climate control -- not a strength in England to be sure.",FALSE,0,"clayisforgirls",2020-11-05 14:21:11,FALSE,"1324350525379383296","1324356088641236992","47420813","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cosmiclibrary",0,FALSE,FALSE,NA,NA
"RT @bymahirah: Knowing how stellar our animation industry is in Malaysia, I think they could push to create a localised awareness on Climat…",FALSE,0,NA,2020-11-05 14:21:11,FALSE,NA,"1324356088238583808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imanismaeel",149,TRUE,FALSE,NA,NA
"The entire Midwest is red and why? Y’all know that climate change and industrialized tilling will be the death of your lifestyle right?",FALSE,0,NA,2020-11-05 14:21:10,FALSE,NA,"1324356085965230082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictoriaSarina3",0,FALSE,FALSE,NA,NA
"RT @People4Bernie: If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate…",FALSE,0,NA,2020-11-05 14:21:10,FALSE,NA,"1324356082295328768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gihungry",17596,TRUE,FALSE,NA,NA
"RT @VisitSaudiNow: <U+26A1> Fun fact <U+26A1>
#AlBaha may be known for its cool climate and scenic villages, but the region in Saudi's west has a sweet l…",FALSE,0,NA,2020-11-05 14:21:09,FALSE,NA,"1324356080361709570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sultana79164286",9,TRUE,FALSE,NA,NA
"RT @People4Bernie: If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate…",FALSE,0,NA,2020-11-05 14:21:08,FALSE,NA,"1324356076679188481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicemwoodward",17596,TRUE,FALSE,NA,NA
"RT @JeroenDobbelae5: Climate@MaxPerutzlabs first campus clean up was a great success. Even in Covid-19 lockdown we managed to clean the cam…",FALSE,0,NA,2020-11-05 14:21:08,FALSE,NA,"1324356073822822402",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrainingVbc",4,TRUE,FALSE,NA,NA
"RT @OrangePartisan: The people who can’t manage to process election results without it turning into an international embarrassment want you…",FALSE,0,NA,2020-11-05 14:21:07,FALSE,NA,"1324356073550209024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TiredCnsrvative",3,TRUE,FALSE,NA,NA
"RT @climatecouncil: ""South Australia’s plan to produce and export renewable hydrogen will have many benefits. It will create jobs for Austr…",FALSE,0,NA,2020-11-05 14:21:07,FALSE,NA,"1324356073436844033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wavetop",31,TRUE,FALSE,NA,NA
"@ING2Firebrand climate is a statistical construct",FALSE,1,"ING2Firebrand",2020-11-05 14:21:06,FALSE,"1324355752501387271","1324356066864451584","785813815334240256","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","starry_tim",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:04,FALSE,NA,"1324356059008552960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulJZaleski",74226,TRUE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:21:03,FALSE,NA,"1324356055590227971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__dmjs",44743,TRUE,FALSE,NA,NA
"RT @LukeCoutinho17: Dog loves who keep dogs that are not meant for Indian climate are not dog lovers - they are show offs",FALSE,0,NA,2020-11-05 14:21:02,FALSE,NA,"1324356051274063874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatishSuvarna9",24,TRUE,FALSE,NA,NA
"RT @IEA: The momentum for CCUS is growing - supported by ambitious climate targets &amp; new policy incentives.

After years of declining inves…",FALSE,0,NA,2020-11-05 14:21:02,FALSE,NA,"1324356050582122496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_Lee_Beck",11,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:02,FALSE,NA,"1324356049319714816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1adidaskid",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:00,FALSE,NA,"1324356042218766336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zuzubug13",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:21:00,FALSE,NA,"1324356040297689094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VexedAgain",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:59,FALSE,NA,"1324356040088035328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sophielrem",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:59,FALSE,NA,"1324356036770353152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katesinclair___",74226,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:59,FALSE,NA,"1324356036275458049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TommyGun991",139,TRUE,FALSE,NA,NA
"RT @amalahmed214: I just think about how we're the ones who will have to live through the worst of climate change and this seems so unfair…",FALSE,0,NA,2020-11-05 14:20:58,FALSE,NA,"1324356036027944962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michaelgwolfe",45,TRUE,FALSE,NA,NA
"https://t.co/8WGA6PYluU

this song is forever a mood, as you kids say. lol. meat loaf is the shit and pretty fittin… https://t.co/UkagyvwTV3",FALSE,0,NA,2020-11-05 14:20:58,TRUE,NA,"1324356035004502018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SadAmericanOta1",0,FALSE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:57,FALSE,NA,"1324356029786697728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marathonmonkey",139,TRUE,FALSE,NA,NA
"RT @StockDweebs: The US election is only two weeks away.

If Biden wins, I believe a few sectors will do very well: 

1. China stocks due t…",FALSE,0,NA,2020-11-05 14:20:57,FALSE,NA,"1324356029694550018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Philipp37648002",128,TRUE,FALSE,NA,NA
"At 11:35 am ET I'll be interviewing @FirstLadyNJ Tammy Murphy on the work she has been doing w/ Climate Change &amp; ed… https://t.co/8HT4Ll5Har",FALSE,3,NA,2020-11-05 14:20:55,TRUE,NA,"1324356022388068352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MichaelJDunlea",0,FALSE,FALSE,NA,NA
"RT @AthikaProject: A new EIT - European Institute of Innovation and Technology cross-KIC report addresses the important topic of how Europe…",FALSE,0,NA,2020-11-05 14:20:55,FALSE,NA,"1324356020349579264",NA,"<a href=""http://soql101.wordpress.com"" rel=""nofollow"">abhibisht89</a>","abhibisht89",1,TRUE,FALSE,NA,NA
"RT @sighentist: A wee bit about me: I'm a PhD student @UoABioSci, focusing on climate change and sustainable ag. I'm a co-founder of @ADHD_…",FALSE,0,NA,2020-11-05 14:20:54,FALSE,NA,"1324356016406974466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DisabledStem",2,TRUE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:20:53,FALSE,NA,"1324356013303234561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casfinefrock",44743,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:53,FALSE,NA,"1324356012594384901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mark_digeronimo",139,TRUE,FALSE,NA,NA
"RT @ClimateReality: ""People keep saying our children's children will see the consequences of climate change, but that was 50 years ago. We'…",FALSE,0,NA,2020-11-05 14:20:53,FALSE,NA,"1324356012502122498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pop_Stop_2100",11,TRUE,FALSE,NA,NA
"RT @ClimateBen: Arctic plants are growing taller, trapping snow which insulates soils, making them warmer and more susceptible to increased…",FALSE,0,NA,2020-11-05 14:20:53,FALSE,NA,"1324356011151499265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ozlocust",12,TRUE,FALSE,NA,NA
"RT @DrShepherd2013: Sadly the U.S. officially left Paris Climate Agreement today...another reason these next few hours are so critical",FALSE,0,NA,2020-11-05 14:20:52,FALSE,NA,"1324356008576225280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WX_TD",11,TRUE,FALSE,NA,NA
"@WaystupH2020 @EU_ENV You can :
 - Call on our leaders who decide the budget for the NEXT 7 YEARS… https://t.co/14OqZfAHwW",FALSE,0,"WaystupH2020",2020-11-05 14:20:52,TRUE,"1323564105261846529","1324356007418617868","1253591897706299392","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacquesPinchard",0,FALSE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:20:49,FALSE,NA,"1324355995204784129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YanaaaTae",44743,TRUE,FALSE,NA,NA
"RT @MollyCavaleri: How do forest canopies deal with the heat of climate change? Let me count the ways...
@Tana_TropicsGal @ForestWarming @e…",FALSE,0,NA,2020-11-05 14:20:49,FALSE,NA,"1324355994193977347",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jennifer_pow",7,TRUE,FALSE,NA,NA
"RT @News24: Biden says he will rejoin the Paris climate agreement on first day of presidency if he wins the election | @BISouthAfrica 

#El…",FALSE,0,NA,2020-11-05 14:20:48,FALSE,NA,"1324355991685730306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_angel11111",15,TRUE,FALSE,NA,NA
"Find out what @UNDP is saying about our services in the area of #ClimateChange and #Mauritius' Nationally Determine… https://t.co/JzcsrlBqYa",FALSE,0,NA,2020-11-05 14:20:47,TRUE,NA,"1324355987894132738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AETSConsultants",0,FALSE,FALSE,NA,NA
"RT @2050ClimateGrp: Alex Reid: ""I feel guilty that i was looking forward to a slow pace of life.""

Conversations with Young Leaders: from C…",FALSE,0,NA,2020-11-05 14:20:45,FALSE,NA,"1324355981485199362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sophie_eastwd",1,TRUE,FALSE,NA,NA
"RT @sarahforpdx: I'm proud to be endorsed for Portland Mayor by @billmckibben. ""Time is the one thing we can’t recover, and time is the one…",FALSE,0,NA,2020-11-05 14:20:45,FALSE,NA,"1324355978318372864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dgendvil",24,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:44,FALSE,NA,"1324355973662740480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninergirlca",139,TRUE,FALSE,NA,NA
"RT @CupofJoeintheD2: @Wille2k Thursday Drivel of #DopeyDon:

-Trying to Steal the Election
-Had DeJoy not deliver Mail in Ballots 
-Left Pa…",FALSE,0,NA,2020-11-05 14:20:43,FALSE,NA,"1324355969565032449",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Wille2k",1,TRUE,FALSE,NA,NA
"RT @eatininthegardn: #Elections2020

What the fuck is wrong with Florida... you mfs are crazy af. 
Get 1,797,800 hurricanes a year and y’al…",FALSE,0,NA,2020-11-05 14:20:42,FALSE,NA,"1324355967505453058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meanzaza",844,TRUE,FALSE,NA,NA
"We need to talk to our kids about the climate crisis. But courage fails me when I look at my son - The Guardian… https://t.co/jYhY7mln2Y",FALSE,0,NA,2020-11-05 14:20:42,TRUE,NA,"1324355966960193537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","envesq",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:42,FALSE,NA,"1324355965748154370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChiefLH",74226,TRUE,FALSE,NA,NA
"RT @aptas_acsci: #ReliefPH

As of 4 PM today, we have garnered PHP 22,381.38 in cash donations! Thank you to everyone who donated so far, a…",FALSE,0,NA,2020-11-05 14:20:42,FALSE,NA,"1324355964972146688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikaelaakeana",1,TRUE,FALSE,NA,NA
"It is time to dig into @climatecorp’s #digitaltransformation journey. Our newest episode of #DXadio features Dan Mc… https://t.co/lxzFsCKeW1",FALSE,0,NA,2020-11-05 14:20:41,TRUE,NA,"1324355963240013824",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","CherylatBigData",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Sure thing. The crises facing your country are: a pandemic, an economic recession, climate change… https://t.co/XCLJwIWW6Q",FALSE,0,"realDonaldTrump",2020-11-05 14:20:40,TRUE,"1324353932022480896","1324355956743065601","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pauwels_pascal",0,FALSE,FALSE,NA,NA
"Join us on Tuesday as we talk about what the election might mean for children and families. We will cover racial ju… https://t.co/L4N6IdLq5r",FALSE,1,NA,2020-11-05 14:20:39,TRUE,NA,"1324355953765031936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeWaters_GVL",0,FALSE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:38,FALSE,NA,"1324355950342537222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolSaintClair",139,TRUE,FALSE,NA,NA
"RT @ritzaaaa__: Can we please stop acting like this election ISN’T personal? Who you vote for says SO much about how much you respect black…",FALSE,0,NA,2020-11-05 14:20:38,FALSE,NA,"1324355950317309952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adore_geb",44743,TRUE,FALSE,NA,NA
"RT @CciPermafrost: New ERC Synergy project Q-Arctic - disturbance impacts on feedbacks btw permafrost and global climate -  integration of…",FALSE,0,NA,2020-11-05 14:20:37,FALSE,NA,"1324355944986382336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sc1naps",1,TRUE,FALSE,NA,NA
"@keithedwards Thursday Drivel of #DopeyDon:

-Trying to Steal the Election
-Had DeJoy not deliver Mail in Ballots… https://t.co/P53e4nzYq9",FALSE,0,"keithedwards",2020-11-05 14:20:37,TRUE,"1324355113549406208","1324355944751517697","14102215","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CupofJoeintheD2",0,FALSE,FALSE,NA,NA
"RT @UofAlabama: “Our work demonstrates how global-scale climate change impacts even the smallest levels of biological organization"" #UA res…",FALSE,0,NA,2020-11-05 14:20:37,FALSE,NA,"1324355943979732993",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AlabamaWater",3,TRUE,FALSE,NA,NA
"@madamshakilla @JamesOngwae @RailaOdinga In Kenya climate change depends on environmental activists, nothing from t… https://t.co/LjtFiVsTW8",FALSE,0,"madamshakilla",2020-11-05 14:20:36,TRUE,"1324346325912223744","1324355943119937536","3318918160","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","japheth_bor",0,FALSE,FALSE,NA,NA
